hotel_name,scraped_info
Rubens At The Palace,"[nan, 'https://www.hotels.com/ho114179/the-rubens-at-the-palace-london-united-kingdom/?chkin=2023-01-22&chkout=2023-01-23&x_pwa=1&rfrr=HSR&pwa_ts=1673191760653&referrerUrl=aHR0cHM6Ly93d3cuaG90ZWxzLmNvbS9Ib3RlbC1TZWFyY2g%3D&useRewards=false&rm1=a2&regionId=2114&destination=London%2C+England%2C+United+Kingdom&destType=CURRENT_LOCATION&neighborhoodId=6195474&selected=528337&sort=RECOMMENDED&top_dp=314&top_cur=EUR&userIntent=&selectedRoomType=215433276&selectedRatePlan=256251251&expediaPropertyId=528337']"
Royal Passeig de Gracia,"[4.0, 'https://www.hotels.com/ho433254/hotel-royal-passeig-de-gracia-barcelona-spain/?chkin=2023-01-22&chkout=2023-01-23&x_pwa=1&rfrr=HSR&pwa_ts=1673191819219&referrerUrl=aHR0cHM6Ly93d3cuaG90ZWxzLmNvbS9Ib3RlbC1TZWFyY2g%3D&useRewards=false&rm1=a2&regionId=513&destination=Barcelona%2C+Barcelona%2C+Catalonia%2C+Spain&destType=CURRENT_LOCATION&neighborhoodId=6046260&selected=6133061&sort=RECOMMENDED&top_dp=127&top_cur=EUR&userIntent=&selectedRoomType=200300191&selectedRatePlan=250325176&expediaPropertyId=6133061']"
Malmaison London,"[4.0, 'https://www.hotels.com/ho216064/malmaison-london-london-united-kingdom/?chkin=2023-01-22&chkout=2023-01-23&x_pwa=1&rfrr=HSR&pwa_ts=1673191875407&referrerUrl=aHR0cHM6Ly93d3cuaG90ZWxzLmNvbS9Ib3RlbC1TZWFyY2g%3D&useRewards=false&rm1=a2&regionId=2114&destination=London%2C+England%2C+United+Kingdom&destType=CURRENT_LOCATION&neighborhoodId=6195474&selected=7733871&sort=RECOMMENDED&top_dp=161&top_cur=EUR&userIntent=&selectedRoomType=200612738&selectedRatePlan=203480556&expediaPropertyId=7733871']"
K West Hotel Spa,"[4.0, 'https://www.hotels.com/ho185937/k-west-hotel-spa-london-united-kingdom/?chkin=2023-01-22&chkout=2023-01-23&x_pwa=1&rfrr=HSR&pwa_ts=1673191927642&referrerUrl=aHR0cHM6Ly93d3cuaG90ZWxzLmNvbS9Ib3RlbC1TZWFyY2g%3D&useRewards=false&rm1=a2&regionId=2114&destination=London%2C+England%2C+United+Kingdom&destType=CURRENT_LOCATION&neighborhoodId=6054500&selected=898660&sort=RECOMMENDED&top_dp=176&top_cur=EUR&userIntent=&selectedRoomType=36484&selectedRatePlan=77954&expediaPropertyId=898660']"
The Hoxton Holborn,"[4.0, 'https://www.hotels.com/ho266481024/the-hoxton-holborn-london-united-kingdom/?chkin=2023-01-22&chkout=2023-01-23&x_pwa=1&rfrr=HSR&pwa_ts=1673191995998&referrerUrl=aHR0cHM6Ly93d3cuaG90ZWxzLmNvbS9Ib3RlbC1TZWFyY2g%3D&useRewards=false&rm1=a2&regionId=2114&destination=London%2C+England%2C+United+Kingdom&destType=CURRENT_LOCATION&neighborhoodId=6195474&selected=8296282&sort=RECOMMENDED&top_dp=209&top_cur=EUR&userIntent=&selectedRoomType=233454802&selectedRatePlan=296396937&expediaPropertyId=8296282']"
London Marriott Hotel Regents Park,"[4.5, 'https://www.hotels.com/ho107002/london-marriott-hotel-regents-park-london-united-kingdom/?chkin=2023-01-22&chkout=2023-01-23&x_pwa=1&rfrr=HSR&pwa_ts=1673192064493&referrerUrl=aHR0cHM6Ly93d3cuaG90ZWxzLmNvbS9Ib3RlbC1TZWFyY2g%3D&useRewards=false&rm1=a2&regionId=2114&destination=London%2C+England%2C+United+Kingdom&destType=CURRENT_LOCATION&neighborhoodId=6047356&selected=4481&sort=RECOMMENDED&top_dp=192&top_cur=EUR&userIntent=&selectedRoomType=92614&selectedRatePlan=230280677&expediaPropertyId=4481']"
Hampshire Hotel Rembrandt Square Amsterdam,"[4.0, 'https://www.hotels.com/ho263084/park-plaza-amsterdam-airport-lijnden-netherlands/?chkin=2023-01-22&chkout=2023-01-23&x_pwa=1&rfrr=HSR&pwa_ts=1673192123676&referrerUrl=aHR0cHM6Ly93d3cuaG90ZWxzLmNvbS9Ib3RlbC1TZWFyY2g%3D&useRewards=false&rm1=a2&regionId=378&destination=Amsterdam%2C+North+Holland%2C+Netherlands&destType=CURRENT_LOCATION&selected=1351745&trackingData=AAAAEPOtQ3dPoHkSzV_YC4Y1SrBgyYfxgV7HtnDUIElN3zzc8u5knt0P_p76bgwzUfgpiHzNyD88S5mk-KHFjg5WhL1JR1Uxu5wtJRp4Ee49rTub4x53BBh3epuKbx5nKjXzTks0ArWLdg8tIgzB7Apa_2mE0WrZgj0vnSO6AfYgiXkJ-eciPo4QgHf6JT0JXb-7TV8eBr5EuD8R0vxp887sWKYi77p9bVA9AJguukGaFb30lotW-t1N6KoibmVnJ4Dcr3Jh2lydFhMTqm6X2_hHCLRp-yBzfhB6uMmm8XK0v700vzoVQVb3OmkSNktCIwiUAA8_wBTVj59TUoKll6aNeSaAFPpsoZCWnG1xSKP5RqrDHRarMorLXIdCS5igJr6KDIuG3NEYSBqiKZ2T8o999ZjeD-IbhwwZt9uY_N_-pACA8nMx8MTunSP8RQQQbctaNKGZA0NuBLSnGPn7oKi2a1ytX7wRQIhpncPyRsV6uF5vtGe6Xu5yLrg37zSH4SuM_huh5AQYDA2FuWQeZb-FjLAtltnWCS4U7_BxkRGsnmKCkWLa77ZeqzP2sKxCNO7HmZEJ2LDFs2JjXeZrMvYo9D1lkJzGGSQtx_yUsX41JWEXcIf2UbOdjrKpivHMgAV44iT3UmFgXHWXvhA3_sCur560LeCnb8n_HQSyKMS0gE8GY5-rWa5R3X973nrSWrfNci5KLTTwwQes834WLzVB7NH34_EonIzWtmmN-NdbOWaYKHJJazpAU8wNv7KGcBw3O01bb24Til2_KdA29Q4W0eHbpm83-mF9xbWgW82N90ZQkRuP4grZT8JXkbG77LRJFFZCYwdM0na51D4ywe85XTuzNkDkTaMsAGOAHKSuguMj7Cf4Tize2uR-Y0SkN6BTLTBmETDiDEYC8rsHZlIZepy0Qnx-aD2AgYUw8T52AUQVt1XY67uffintZf9bzLAt89tUgh0vWr_bjiTsaCt4xnGeTvR9_Hzoq_tl9K-KcHe7gF9ppdBkdWtu0QePZOB9Ew%3D%3D&rank=1&testVersionOverride=Buttercup%2C45803.0.0%2C44204.0.0%2C44203.0.0%2C43549.129874.3%2C43550.0.0%2C31936.102311.0%2C33775.98848.1%2C38414.114301.0%2C39483.0.0%2C38427.115718.1%2C42444.0.0%2C42589.0.0%2C42876.124673.0%2C42973.0.0%2C42974.0.0%2C42975.0.0%2C42976.0.0%2C42802.125960.1%2C33739.99567.0%2C37898.109354.0%2C37930.0.0%2C37949.0.0%2C37354.0.0%2C43435.128144.0&slots=&position=2&beaconIssued=2023-01-08T15%3A35%3A21&sort=RECOMMENDED&top_dp=95&top_cur=EUR&userIntent=&selectedRoomType=314307546&selectedRatePlan=382951838&expediaPropertyId=1696024']"
Best Western Plus Seraphine Hammersmith Hotel,"[nan, 'https://www.hotels.com/de549499/hotels-london-united-kingdom/?chkin=2023-01-22&chkout=2023-01-23&x_pwa=1&rfrr=HSR&pwa_ts=1673192192906&referrerUrl=aHR0cHM6Ly93d3cuaG90ZWxzLmNvbS9Ib3RlbC1TZWFyY2g%3D&useRewards=false&rm1=a2&regionId=2114&destination=London%2C+England%2C+United+Kingdom&destType=CURRENT_LOCATION&neighborhoodId=179528&selected=4461112&sort=RECOMMENDED&top_dp=109&top_cur=EUR&userIntent=&selectedRoomType=321414060&selectedRatePlan=388770205&expediaPropertyId=4461112']"
Holiday Inn London Camden Lock,"[4.0, 'https://www.hotels.com/ho215788/holiday-inn-london-camden-lock-london-united-kingdom/?chkin=2023-01-22&chkout=2023-01-23&x_pwa=1&rfrr=HSR&pwa_ts=1673192231617&referrerUrl=aHR0cHM6Ly93d3cuaG90ZWxzLmNvbS9Ib3RlbC1TZWFyY2g%3D&useRewards=false&rm1=a2&regionId=2114&destination=London%2C+England%2C+United+Kingdom&destType=CURRENT_LOCATION&neighborhoodId=6047356&selected=972822&sort=RECOMMENDED&top_dp=173&top_cur=EUR&userIntent=&selectedRoomType=314077506&selectedRatePlan=382180150&expediaPropertyId=972822']"
London City Suites,"[4.5, 'https://www.hotels.com/ho427926/barbican-rooms-london-united-kingdom/?chkin=2023-01-22&chkout=2023-01-23&x_pwa=1&rfrr=HSR&pwa_ts=1673192302594&referrerUrl=aHR0cHM6Ly93d3cuaG90ZWxzLmNvbS9Ib3RlbC1TZWFyY2g%3D&useRewards=false&rm1=a2&regionId=2114&destination=London%2C+England%2C+United+Kingdom&destType=CURRENT_LOCATION&neighborhoodId=6195474&selected=4923931&sort=RECOMMENDED&top_dp=252&top_cur=EUR&userIntent=&selectedRoomType=200262665&selectedRatePlan=201543286&expediaPropertyId=4923931']"
Rosa Grand Milano Starhotels Collezione,"[4.0, 'https://www.hotels.com/ho114667/rosa-grand-milano-starhotels-collezione-milan-italy/?chkin=2023-01-22&chkout=2023-01-23&x_pwa=1&rfrr=HSR&pwa_ts=1673192354445&referrerUrl=aHR0cHM6Ly93d3cuaG90ZWxzLmNvbS9Ib3RlbC1TZWFyY2g%3D&useRewards=false&rm1=a2&regionId=2302&destination=Milan%2C+Lombardy%2C+Italy&destType=CURRENT_LOCATION&neighborhoodId=6049534&selected=2875&sort=RECOMMENDED&top_dp=309&top_cur=EUR&userIntent=&selectedRoomType=268778&selectedRatePlan=207391166&expediaPropertyId=2875']"
The Grand at Trafalgar Square,"[4.0, 'https://www.hotels.com/ho249676/the-grand-at-trafalgar-square-london-united-kingdom/?chkin=2023-01-22&chkout=2023-01-23&x_pwa=1&rfrr=HSR&pwa_ts=1673192414531&referrerUrl=aHR0cHM6Ly93d3cuaG90ZWxzLmNvbS9Ib3RlbC1TZWFyY2g%3D&useRewards=false&rm1=a2&regionId=2114&destination=London%2C+England%2C+United+Kingdom&destType=CURRENT_LOCATION&neighborhoodId=6195474&selected=1585328&sort=RECOMMENDED&top_dp=203&top_cur=EUR&userIntent=&selectedRoomType=200257621&selectedRatePlan=201506908&expediaPropertyId=1585328']"
Fielding Hotel,"[3.5, 'https://www.hotels.com/ho921258848/the-fielding-hotel-london-united-kingdom/?chkin=2023-01-22&chkout=2023-01-23&x_pwa=1&rfrr=HSR&pwa_ts=1673192482915&referrerUrl=aHR0cHM6Ly93d3cuaG90ZWxzLmNvbS9Ib3RlbC1TZWFyY2g%3D&useRewards=false&rm1=a2&regionId=2114&destination=London%2C+England%2C+United+Kingdom&destType=CURRENT_LOCATION&neighborhoodId=6195474&selected=28758089&sort=RECOMMENDED&top_dp=191&top_cur=EUR&userIntent=&selectedRoomType=215716150&selectedRatePlan=258067392&expediaPropertyId=28758089']"
Leonardo Hotel Vienna,"[4.0, 'https://www.hotels.com/ho178975/leonardo-hotel-vienna-vienna-austria/?chkin=2023-01-22&chkout=2023-01-23&x_pwa=1&rfrr=HSR&pwa_ts=1673192542529&referrerUrl=aHR0cHM6Ly93d3cuaG90ZWxzLmNvbS9Ib3RlbC1TZWFyY2g%3D&useRewards=false&rm1=a2&regionId=3704&destination=Vienna%2C+Austria&destType=CURRENT_LOCATION&neighborhoodId=178094&selected=7739&sort=RECOMMENDED&top_dp=62&top_cur=EUR&userIntent=&selectedRoomType=201535118&selectedRatePlan=207698335&expediaPropertyId=7739']"
Saint Georges Hotel,"[4.0, 'https://www.hotels.com/ho211452/treehouse-hotel-london-london-united-kingdom/?chkin=2023-01-22&chkout=2023-01-23&x_pwa=1&rfrr=HSR&pwa_ts=1673192615547&referrerUrl=aHR0cHM6Ly93d3cuaG90ZWxzLmNvbS9Ib3RlbC1TZWFyY2g%3D&useRewards=false&rm1=a2&regionId=2114&destination=London%2C+England%2C+United+Kingdom&destType=CURRENT_LOCATION&neighborhoodId=6195474&selected=1&sort=RECOMMENDED&top_dp=354&top_cur=EUR&userIntent=&selectedRoomType=320449024&selectedRatePlan=387124893&expediaPropertyId=1']"
Durrants Hotel,"[nan, nan]"
Royal Ramblas,"[4.0, 'https://www.hotels.com/ho109978/royal-ramblas-barcelona-spain/?chkin=2023-01-22&chkout=2023-01-23&x_pwa=1&rfrr=HSR&pwa_ts=1673192684643&referrerUrl=aHR0cHM6Ly93d3cuaG90ZWxzLmNvbS9Ib3RlbC1TZWFyY2g%3D&useRewards=false&rm1=a2&regionId=513&destination=Barcelona%2C+Barcelona%2C+Catalonia%2C+Spain&destType=CURRENT_LOCATION&neighborhoodId=6220952&selected=5469&sort=RECOMMENDED&top_dp=133&top_cur=EUR&userIntent=&selectedRoomType=7660&selectedRatePlan=234223736&expediaPropertyId=5469']"
Montcalm Royal London House City of London,"[nan, 'https://www.hotels.com/ho407522080/montcalm-royal-london-house-city-of-london-london-united-kingdom/?chkin=2023-01-22&chkout=2023-01-23&x_pwa=1&rfrr=HSR&pwa_ts=1673192760968&referrerUrl=aHR0cHM6Ly93d3cuaG90ZWxzLmNvbS9Ib3RlbC1TZWFyY2g%3D&useRewards=false&rm1=a2&regionId=2114&destination=London%2C+England%2C+United+Kingdom&destType=CURRENT_LOCATION&neighborhoodId=6195474&selected=12703815&sort=RECOMMENDED&top_dp=225&top_cur=EUR&userIntent=&selectedRoomType=201686370&selectedRatePlan=208435664&expediaPropertyId=12703815']"
Austria Trend Hotel Savoyen Vienna,"[nan, 'https://www.hotels.com/ho365928/austria-trend-hotel-savoyen-vienna-vienna-austria/?chkin=2023-01-22&chkout=2023-01-23&x_pwa=1&rfrr=HSR&pwa_ts=1673192807157&referrerUrl=aHR0cHM6Ly93d3cuaG90ZWxzLmNvbS9Ib3RlbC1TZWFyY2g%3D&useRewards=false&rm1=a2&regionId=3704&destination=Vienna%2C+Austria&destType=CURRENT_LOCATION&neighborhoodId=6051490&selected=7797080&sort=RECOMMENDED&top_dp=156&top_cur=EUR&userIntent=&selectedRoomType=200629603&selectedRatePlan=203036445&expediaPropertyId=7797080']"
Hotel 82 London,"[nan, 'https://www.hotels.com/ho294522/msk-hotel-london-united-kingdom/?chkin=2023-01-22&chkout=2023-01-23&x_pwa=1&rfrr=HSR&pwa_ts=1673192877043&referrerUrl=aHR0cHM6Ly93d3cuaG90ZWxzLmNvbS9Ib3RlbC1TZWFyY2g%3D&useRewards=false&rm1=a2&regionId=2114&destination=London%2C+England%2C+United+Kingdom&destType=CURRENT_LOCATION&neighborhoodId=6195474&selected=20494&sort=RECOMMENDED&userIntent=&expediaPropertyId=20494']"
The Rembrandt,"[4.0, 'https://www.hotels.com/ho114186/the-rembrandt-london-united-kingdom/?chkin=2023-01-22&chkout=2023-01-23&x_pwa=1&rfrr=HSR&pwa_ts=1673192935529&referrerUrl=aHR0cHM6Ly93d3cuaG90ZWxzLmNvbS9Ib3RlbC1TZWFyY2g%3D&useRewards=false&rm1=a2&regionId=2114&destination=London%2C+England%2C+United+Kingdom&destType=CURRENT_LOCATION&neighborhoodId=6195474&selected=9745&sort=RECOMMENDED&top_dp=234&top_cur=EUR&userIntent=&selectedRoomType=200256866&selectedRatePlan=206784184&expediaPropertyId=9745']"
Pestana Chelsea Bridge Hotel Spa,"[4.0, 'https://www.hotels.com/ho339422/pestana-chelsea-bridge-hotel-spa-london-united-kingdom/?chkin=2023-01-22&chkout=2023-01-23&x_pwa=1&rfrr=HSR&pwa_ts=1673195614202&referrerUrl=aHR0cHM6Ly93d3cuaG90ZWxzLmNvbS9Ib3RlbC1TZWFyY2g%3D&useRewards=false&rm1=a2&regionId=2114&destination=London%2C+England%2C+United+Kingdom&destType=CURRENT_LOCATION&neighborhoodId=6195474&selected=3296165&sort=RECOMMENDED&top_dp=170&top_cur=EUR&userIntent=&selectedRoomType=200278480&selectedRatePlan=201642975&expediaPropertyId=3296165']"
Thistle Holborn The Kingsley,"[4.0, 'https://www.hotels.com/ho105506/thistle-holborn-london-united-kingdom/?chkin=2023-01-22&chkout=2023-01-23&x_pwa=1&rfrr=HSR&pwa_ts=1673195681506&referrerUrl=aHR0cHM6Ly93d3cuaG90ZWxzLmNvbS9Ib3RlbC1TZWFyY2g%3D&useRewards=false&rm1=a2&regionId=2114&destination=London%2C+England%2C+United+Kingdom&destType=CURRENT_LOCATION&neighborhoodId=6195474&selected=6523&sort=RECOMMENDED&top_dp=183&top_cur=EUR&userIntent=&selectedRoomType=213001245&selectedRatePlan=240231783&expediaPropertyId=6523']"
Holiday Inn London West,"[4.0, 'https://www.hotels.com/ho220136/holiday-inn-london-west-an-ihg-hotel-london-united-kingdom/?chkin=2023-01-22&chkout=2023-01-23&x_pwa=1&rfrr=HSR&pwa_ts=1673195749669&referrerUrl=aHR0cHM6Ly93d3cuaG90ZWxzLmNvbS9Ib3RlbC1TZWFyY2g%3D&useRewards=false&rm1=a2&regionId=2114&destination=London%2C+England%2C+United+Kingdom&destType=CURRENT_LOCATION&neighborhoodId=6251614&selected=1060091&sort=RECOMMENDED&top_dp=100&top_cur=EUR&userIntent=&selectedRoomType=200765963&selectedRatePlan=384816546&expediaPropertyId=1060091']"
Saint James Albany Paris Hotel Spa,"[3.0, 'https://www.hotels.com/ho180236/ibis-paris-la-defense-esplanade-courbevoie-france/?chkin=2023-01-22&chkout=2023-01-23&x_pwa=1&rfrr=HSR&pwa_ts=1673195820415&referrerUrl=aHR0cHM6Ly93d3cuaG90ZWxzLmNvbS9Ib3RlbC1TZWFyY2g%3D&useRewards=false&rm1=a2&regionId=2734&destination=Paris%2C+France&destType=CURRENT_LOCATION&neighborhoodId=553248635212957542&selected=27671&trackingData=AAAAEKwGMcjDBpJXVMWwWRWAeNoOB4q4seY01W8Y4949EGKSgA6EGS2lHjh4eZv1Ga_Jxs1aUAQa2O037T7hv_w_oqh079YnxUyJuW2MEAYVqAyTeLkpai2LUaLdlBDaBp_j9iqRaprKToxhjvNaou9_WfDG4oaelmDW_rqD25P2VsiEMshsf72ZqRuIEWy2X3XnJcAdNwZ466Jn5WA-A7rixiGSU_NGnHQ9pdqJrJdPphifyTA06XKU08SxsQ7bKDFsibgqGHJgDbfsBv-5c-i-2rI3Gx38L7ldf6nohh73M0UWEIiAjlkYAMmlReT4BPtooYS_blWl8NisEP7s_V-C6FmdC4qS8C_EXlOxMWsBIOir6lK29sYRHCt4r4_8eaM0Zmwakfb_1elFndi4ZN7V9Dr-8Cbc4NkX89UMgpfKrmln1XRBgpwXDjQNEYJQe8p8uWw5eRj2-iJ20mRBtIIzJVtHE52hCfyVn2bBmwHpvH-CLpxn6N0E_YjdJIADMcSJgM8nbOBprmb_XLEAKJeid9_4IpNlYi59MLUR7Z632_5RdolX2kthnhU3IPZhzsDDtdsZ2XYhJENeAQ55uNmZLbkc4eABXiL-jmbVuW3BCwqZAPZIEw58etpnY86ks674Kf6c18M7qG85Jgf9TMVgJ2F29JzV9Q-pbcEDaXFFSAOzsAcGoDxyUyE2Ms1vZrEtWs-k8qlBOtO6fiIUzrUcUX0Rjgb813uoBySQDh3p4qbBILEsGPR6_NOY3ctB0DyarBF42dNZxqoZpCXyLkVS0VLlbWf8ydlh0DkX2bVZ_Th3rksn-Ugu-xrFp2OK4aiEbGho2iXvH9V7Sf3uGtBXHVa5ofeHhe1rBfzj-LuwqOhzmUfle77UU9m_8kCNFaaUfeWdyUVME8nVUExWvzfHRQc3fKHNrM9e-QobSKXrJCfcLOsEcDqGPbWiSntrz8heL2JTRGUp7oUBWcrtZgrCUPyweKxgiiEfARHnWj_mq4uYinUrb7gDm5oelKkAcnngwg%3D%3D&rank=1&testVersionOverride=Buttercup%2C45803.0.0%2C44204.0.0%2C44203.0.0%2C43549.129874.3%2C43550.0.0%2C31936.102311.0%2C33775.98848.1%2C38414.114301.0%2C39483.0.0%2C38427.115718.1%2C42444.0.0%2C42589.0.0%2C42876.124673.0%2C42973.0.0%2C42974.0.0%2C42975.0.0%2C42976.0.0%2C42802.125960.1%2C33739.99567.0%2C37898.109354.1%2C37930.0.0%2C37949.0.0%2C37354.0.0%2C43435.128144.0&slots=&position=2&beaconIssued=2023-01-08T16%3A36%3A57&sort=RECOMMENDED&top_dp=131&top_cur=EUR&userIntent=&selectedRoomType=519814&selectedRatePlan=208305390&expediaPropertyId=12050']"
Washington Mayfair Hotel,"[4.0, 'https://www.hotels.com/ho109081/washington-mayfair-hotel-london-united-kingdom/?chkin=2023-01-22&chkout=2023-01-23&x_pwa=1&rfrr=HSR&pwa_ts=1673195887614&referrerUrl=aHR0cHM6Ly93d3cuaG90ZWxzLmNvbS9Ib3RlbC1TZWFyY2g%3D&useRewards=false&rm1=a2&regionId=2114&destination=London%2C+England%2C+United+Kingdom&destType=CURRENT_LOCATION&neighborhoodId=6195474&selected=528338&sort=RECOMMENDED&top_dp=267&top_cur=EUR&userIntent=&selectedRoomType=200127252&selectedRatePlan=200705807&expediaPropertyId=528338']"
Radisson Blu Edwardian Hampshire,"[5.0, 'https://www.hotels.com/ho122650/radisson-blu-edwardian-hampshire-hotel-london-london-united-kingdom/?chkin=2023-01-22&chkout=2023-01-23&x_pwa=1&rfrr=HSR&pwa_ts=1673195963827&referrerUrl=aHR0cHM6Ly93d3cuaG90ZWxzLmNvbS9Ib3RlbC1TZWFyY2g%3D&useRewards=false&rm1=a2&regionId=2114&destination=London%2C+England%2C+United+Kingdom&destType=CURRENT_LOCATION&neighborhoodId=6195474&selected=16150&sort=RECOMMENDED&top_dp=268&top_cur=EUR&userIntent=&selectedRoomType=314243375&selectedRatePlan=382751149&expediaPropertyId=16150']"
H tel Concorde Montparnasse,"[nan, nan]"
Grange Tower Bridge Hotel,"[4.0, 'https://www.hotels.com/ho379048/leonardo-royal-london-tower-bridge-london-united-kingdom/?chkin=2023-01-22&chkout=2023-01-23&x_pwa=1&rfrr=HSR&pwa_ts=1673196059998&referrerUrl=aHR0cHM6Ly93d3cuaG90ZWxzLmNvbS9Ib3RlbC1TZWFyY2g%3D&useRewards=false&rm1=a2&regionId=2114&destination=London%2C+England%2C+United+Kingdom&destType=CURRENT_LOCATION&neighborhoodId=6195474&selected=4190769&sort=RECOMMENDED&top_dp=176&top_cur=EUR&userIntent=&selectedRoomType=216943164&selectedRatePlan=266187706&expediaPropertyId=4190769']"
25hours Hotel beim MuseumsQuartier,"[nan, nan]"
Kingsway Hall Hotel,"[nan, nan]"
DoubleTree by Hilton London Ealing,"[4.0, 'https://www.hotels.com/ho130697/doubletree-by-hilton-london-ealing-hotel-london-united-kingdom/?chkin=2023-01-22&chkout=2023-01-23&x_pwa=1&rfrr=HSR&pwa_ts=1673196186567&referrerUrl=aHR0cHM6Ly93d3cuaG90ZWxzLmNvbS9Ib3RlbC1TZWFyY2g%3D&useRewards=false&rm1=a2&regionId=2114&destination=London%2C+England%2C+United+Kingdom&destType=CURRENT_LOCATION&neighborhoodId=179537&selected=25153&sort=RECOMMENDED&top_dp=105&top_cur=EUR&userIntent=&selectedRoomType=200185618&selectedRatePlan=388616385&expediaPropertyId=25153']"
The Hoxton Shoreditch,"[4.0, 'https://www.hotels.com/ho49793152/the-hoxton-shoreditch-london-united-kingdom/?chkin=2023-01-22&chkout=2023-01-23&x_pwa=1&rfrr=HSR&pwa_ts=1673196262971&referrerUrl=aHR0cHM6Ly93d3cuaG90ZWxzLmNvbS9Ib3RlbC1TZWFyY2g%3D&useRewards=false&rm1=a2&regionId=2114&destination=London%2C+England%2C+United+Kingdom&destType=CURRENT_LOCATION&neighborhoodId=6195474&selected=1524786&sort=RECOMMENDED&top_dp=203&top_cur=EUR&userIntent=&selectedRoomType=218109864&selectedRatePlan=274029107&expediaPropertyId=1524786']"
The Marylebone Hotel,"[nan, 'https://www.hotels.com/ho120639/the-marylebone-hotel-london-united-kingdom/?chkin=2023-01-22&chkout=2023-01-23&x_pwa=1&rfrr=HSR&pwa_ts=1673196340441&referrerUrl=aHR0cHM6Ly93d3cuaG90ZWxzLmNvbS9Ib3RlbC1TZWFyY2g%3D&useRewards=false&rm1=a2&regionId=2114&destination=London%2C+England%2C+United+Kingdom&destType=CURRENT_LOCATION&neighborhoodId=6195474&selected=469914&sort=RECOMMENDED&top_dp=395&top_cur=EUR&userIntent=&selectedRoomType=214215375&selectedRatePlan=387455465&expediaPropertyId=469914']"
NH Collection Milano President,"[5.0, 'https://www.hotels.com/ho116063/nh-collection-milano-president-milan-italy/?chkin=2023-01-22&chkout=2023-01-23&x_pwa=1&rfrr=HSR&pwa_ts=1673196406257&referrerUrl=aHR0cHM6Ly93d3cuaG90ZWxzLmNvbS9Ib3RlbC1TZWFyY2g%3D&useRewards=false&rm1=a2&regionId=2302&destination=Milan%2C+Lombardy%2C+Italy&destType=CURRENT_LOCATION&neighborhoodId=6049534&selected=2095&sort=RECOMMENDED&top_dp=214&top_cur=EUR&userIntent=&selectedRoomType=200833184&selectedRatePlan=204223397&expediaPropertyId=2095']"
Hotel Espa a Ramblas,"[nan, 'https://www.hotels.com/ho125081/citadines-ramblas-barcelona-barcelona-spain/?chkin=2023-01-22&chkout=2023-01-23&x_pwa=1&rfrr=HSR&pwa_ts=1673196485798&referrerUrl=aHR0cHM6Ly93d3cuaG90ZWxzLmNvbS9Ib3RlbC1TZWFyY2g%3D&useRewards=false&rm1=a2&regionId=513&destination=Barcelona%2C+Barcelona%2C+Catalonia%2C+Spain&destType=CURRENT_LOCATION&neighborhoodId=6220952&selected=664665&sort=RECOMMENDED&top_dp=107&top_cur=EUR&userIntent=&selectedRoomType=212415282&selectedRatePlan=385689525&expediaPropertyId=664665']"
